uid,term,estimate,std.error,statistic,p.value,conf.low,conf.high,NRMSE,R2_flipped
274,unionunion,14.691990432330556,2.1936978081864433,6.697362953777395,2.803777320481538e-11,10.389616032800937,18.994364831860175,0.09204779624955522,0.612836717015211
275,unionunion,12.093886957971879,2.2912576741472197,5.278274501567393,1.4569492365652816e-7,7.600173957398487,16.587599958545272,0.09530201948511233,0.6591653867920902
276,unionunion,16.140777863493508,2.3951729644558584,6.73887777752218,2.1228309434089274e-11,11.443263381267087,20.83829234571993,0.09743564573803108,0.7314603374352544
277,unionunion,12.98506479382732,2.197061024715917,5.910197599316253,4.0563595409261584e-9,8.67609430953047,17.29403527812417,0.09229851781818353,0.6072865435342875
278,unionunion,14.33626646843168,2.19241181173964,6.539039058112037,7.979524278456109e-11,10.036415731351006,18.636117205512353,0.09203808491654299,0.6146301582371315
279,unionunion,11.747874764861638,2.2897596018172908,5.130614915005846,3.189616881228293e-7,7.2571014261615066,16.238648103561772,0.0952558298133234,0.6608838814781455
280,unionunion,15.810014296885319,2.392534323625286,6.608061644411105,5.070854647906038e-11,11.11767647571872,20.502352118051917,0.09730640199922656,0.7328814636777145
281,unionunion,14.235354954910242,2.267119071624316,6.279050418252218,4.231420414383381e-10,9.788983618784616,18.68172629103587,0.09471803954488701,0.6449717966946225
282,unionunion,15.428541302233935,2.2595209934222815,6.828235430052717,1.1605684091304463e-11,10.997073200761296,19.860009403706574,0.09442022458563115,0.6507978371390132
283,unionunion,12.988438921086736,2.3586593571637033,5.506704001846788,4.165608774659407e-8,8.362536469222471,17.614341372951003,0.09756885817246659,0.6994482537379352
284,unionunion,16.830787397320133,2.450552381950962,6.868160632387957,8.839150043798731e-12,12.024662147190048,21.636912647450217,0.09921517540104734,0.7663849126063571
285,unionunion,14.624013356645877,2.2607953160995473,6.468526032633532,1.2621560955603334e-10,10.190045999662125,19.05798071362963,0.09478741193391825,0.6460393855344059
286,unionunion,15.798006204888678,2.2532638945894257,7.011165555363093,3.2954777320643655e-12,11.37881134141426,20.217201068363096,0.09449364311396678,0.6517798953452723
