contiguous,stnameF1,stname,all_mig_count,all_trate100_ij,TF_count,ACS_allpop,ACS_allpopF1,wint_temp_ij,sun_ij,humid_ij,topog_ij,water_ij,temp_dif_ij,state_sales_ij,unemp_ij,prop_tax_ij,meaninc_ij,log_distance_ij,log_allpop_i,log_allpop_j,log_all_mig_count,log_ACS_pop_i,log_ACS_pop_j,log_ACS_count
0,Colorado,North Dakota,6021.0,-1.5794725,7582.5,3045557.0,23623452.5,1.3599999,59.426163,-15.097036,9.616951,-1.7316023,-17.880924,2.076923,-2.0615385,0.83935267,-5.281536,-0.4836717,14.970671,16.867243,8.703009,14.929194,16.97775,8.9335985
0,Florida,North Dakota,3666.0,1.4064322,2341.5,3045557.0,85690231.0,4.7200003,50.226685,27.56181,-3.62067,12.111622,-38.62205,-1.0,-2.593077,0.54621077,-1.2185364,0.50143254,14.970671,18.20688,8.206857,14.929194,18.266249,7.758547
0,Georgia,North Dakota,1459.0,-3.1520615,1076.0,3045557.0,44226688.0,3.56,18.207535,25.314465,1.2515726,0.041383646,-29.264782,1.0,-2.4984615,0.65163666,1.1738472,0.22876024,14.970671,17.45527,7.2855067,14.929194,17.60484,6.9810057
0,Idaho,North Dakota,1380.0,-2.911749,2169.5,3045557.0,7004555.5,1.3199999,-42.27874,-24.765867,10.795883,-0.9694125,-16.947086,-0.5384617,-1.9015386,0.65686464,4.3508472,-0.22928877,14.970671,15.603274,7.229839,14.929194,15.762072,7.682252
0,Kansas,North Dakota,1633.0,-2.0487394,1217.0,3045557.0,13230804.5,1.97,36.613464,2.1124878,0.7344117,-1.5043324,-13.1441,-0.2230773,-1.7484615,0.16687977,-0.66392136,-0.46222338,14.970671,16.347654,7.3981743,14.929194,16.398058,7.104144
1,Minnesota,North Dakota,45042.0,-2.597413,31926.5,3045557.0,25536220.5,0.01999998,-4.6679688,8.60247,-0.5270004,2.7793884,-1.5192375,-1.5865383,-1.5553844,0.50162864,-4.666767,-1.164521,14.970671,17.04021,10.715351,14.929194,17.055609,10.371192
1,Montana,North Dakota,5634.0,-3.4780207,5839.0,3045557.0,4481971.5,0.9000001,-21.853699,-16.688515,10.799074,-1.1994803,-12.043495,5.0,-1.3592308,0.5382697,3.5821552,-0.5682286,14.970671,15.290619,8.636575,14.929194,15.315574,8.672315
0,North Dakota,North Dakota,3174533.0,0.0,3045557.0,3045557.0,3045557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14.970671,14.970671,14.970671,14.929194,14.929194,14.929194
0,Nebraska,North Dakota,2306.0,-1.3934603,3513.0,3045557.0,8597658.5,1.3500001,28.412857,7.414486,2.811524,-1.5089653,-9.479488,-0.26923084,-0.27461553,-0.29664016,-1.2196922,-0.82648665,14.970671,15.94345,7.74327,14.929194,15.967,8.164226
0,Nevada,North Dakota,1775.0,1.4064236,1383.0,3045557.0,12651003.5,2.0,52.5849,-29.28191,7.1809106,-0.7439179,-19.999226,-1.5807691,-3.4515383,0.7667777,-1.7186928,0.11041382,14.970671,16.16458,7.481556,14.929194,16.353247,7.2320104
0,Ohio,North Dakota,1584.0,-1.7602673,2417.5,3045557.0,54447820.5,1.73,-32.960556,14.120499,2.9095197,2.9709284,-17.243675,-0.38461542,-3.023846,0.12972987,0.68592453,-0.051278,14.970671,17.864815,7.3677087,14.929194,17.812754,7.790489
0,Pennsylvania,North Dakota,1123.0,-1.559699,1018.0,3045557.0,59236899.0,1.62,-22.72853,15.218529,10.170374,-0.2674824,-17.677277,-1.0,-2.2884614,0.011080027,-2.0536156,0.1865984,14.970671,17.932892,7.023759,14.929194,17.897055,6.9255953
1,South Dakota,North Dakota,8229.0,1.4064522,7832.0,3045557.0,3766059.0,0.73,13.615204,-0.008289337,1.8413382,-0.421761,-4.601631,1.0,-0.2353847,0.10430968,-0.26315308,-1.466473,14.970671,15.130029,9.01542,14.929194,15.14154,8.965973
0,Tennessee,North Dakota,974.0,1.4064236,133.0,3045557.0,28246650.5,2.6899998,-16.678253,16.188679,7.676266,0.40922144,-23.042446,-1.6153846,-2.8653848,0.7359828,2.0816936,0.03786777,14.970671,17.117764,6.881411,14.929194,17.156485,4.890349
0,Texas,North Dakota,5874.0,1.4064722,4913.0,3045557.0,114306508.0,3.5700002,35.175446,-4.7601395,0.2765565,0.62340957,-24.820206,-1.25,-2.5115383,-0.39177024,-0.068538666,0.1301722,14.970671,18.376646,8.678291,14.929194,18.554394,8.49964
0,Washington,North Dakota,3833.0,1.406435,1525.5,3045557.0,31397021.5,2.08,-85.92792,-8.7087555,11.553459,6.9890084,-27.751865,-1.5,-3.2338464,0.5002007,-4.298767,0.0431286,14.970671,17.18753,8.251403,14.929194,17.262224,7.3300776
0,Wisconsin,North Dakota,3121.0,-3.5375404,4841.0,3045557.0,27218996.5,0.5000001,-13.873428,13.6609,1.8451262,10.272822,-7.5267563,0.0,-2.073077,-0.35340035,-0.5853081,-0.5831949,14.970671,17.140762,8.045909,14.929194,17.119425,8.484877
0,Wyoming,North Dakota,2073.0,1.4064178,1481.0,3045557.0,2558174.5,0.9000001,23.367508,-15.506973,11.712879,-1.4929204,-13.974159,1.0,-1.0476925,0.8702137,-5.3131523,-0.7026208,14.970671,14.700418,7.636752,14.929194,14.754805,7.3004727
0,Alabama,Nebraska,1753.0,-0.93325615,1458.5,8597658.5,21053174.0,2.08,-33.872726,12.9533,1.821537,1.7461097,-18.272415,1.2692308,-1.9015384,1.3987398,5.215538,-0.2112211,15.94345,16.809717,7.469084,15.967,16.862562,7.285164
0,Arkansas,Nebraska,2976.0,-2.0992527,1963.0,8597658.5,12843436.5,1.5799999,-28.427963,4.5475273,1.8619356,1.438671,-12.540993,-0.27884626,-2.0761538,1.2051159,6.554846,-0.7192108,15.94345,16.27857,7.9983354,15.967,16.368343,7.582229
0,Arizona,Nebraska,12094.0,0.58128834,11492.0,8597658.5,29888260.5,1.7899997,72.57204,-28.492474,4.675269,-0.3627957,-14.276993,-0.22307682,-2.3623075,1.0794659,3.4425392,-0.036990702,15.94345,16.969017,9.400465,15.967,17.212976,9.349406
0,California,Nebraska,17178.0,1.1104746,14361.5,8597658.5,176427792.0,2.05,-1.4141693,-11.89822,9.920096,6.9057674,-25.528255,-1.5769229,-3.5746155,1.1408288,-3.7680779,0.22723387,15.94345,18.850908,9.751385,15.967,18.988422,9.572307
1,Colorado,Nebraska,23999.0,-0.18601227,22120.0,8597658.5,23623452.5,0.009999847,31.013306,-22.511522,6.8054276,-0.22263697,-8.401436,2.3461537,-1.7869229,1.1359928,-4.061844,-0.83939815,15.94345,16.867243,10.085768,15.967,16.97775,10.004237
0,Connecticut,Nebraska,924.0,0.6317978,553.5,8597658.5,17210192.5,0.2799999,-14.077957,10.399193,6.8252687,10.926371,-7.7653236,-0.73076916,-1.6430769,0.21660948,-14.442692,0.2369799,15.94345,16.647629,6.828712,15.967,16.661013,6.316262
0,District of Columbia,Nebraska,582.0,-3.4724703,501.0,8597658.5,2815354.0,1.1399997,-26.827957,15.774193,-3.9247313,9.533871,-9.490326,-0.51923084,-3.553846,1.2972869,-22.124924,0.08183116,15.94345,14.791628,6.3664703,15.967,14.850598,6.216606
0,Florida,Nebraska,10796.0,2.7998924,7222.0,8597658.5,85690231.0,3.3700001,21.813828,20.147324,-6.4321938,13.620587,-29.142563,-0.73076916,-2.3184614,0.8428509,0.0011558533,0.24655668,15.94345,18.20688,9.286931,15.967,18.266249,8.884887
0,Georgia,Nebraska,4442.0,-1.7586012,6321.5,8597658.5,44226688.0,2.2099998,-10.205322,17.899979,-1.5599513,1.550349,-19.785294,1.2692308,-2.223846,0.9482768,2.3935394,-0.09081509,15.94345,17.45527,8.39886,15.967,17.60484,8.751712
0,Hawaii,Nebraska,1189.0,-2.567134,663.0,8597658.5,6231444.0,4.17,,,,,,1.2692308,-0.6999998,1.4898949,-0.74246216,1.3197606,15.94345,15.610348,7.080868,15.967,15.645119,6.496775
1,Iowa,Nebraska,39244.0,-1.9044151,33531.5,8597658.5,14251249.0,-0.4,-21.656235,4.632778,-0.49038792,0.10488107,2.1399803,0.038461685,-0.65769243,0.4466802,1.7153854,-1.4780896,15.94345,16.471252,10.577554,15.967,16.472355,10.42024
0,Idaho,Nebraska,1750.0,-1.5182886,516.5,8597658.5,7004555.5,-0.030000115,-70.6916,-32.18035,7.9843597,0.5395528,-7.467598,-0.26923084,-1.6269231,0.9535048,5.5705395,-0.07101762,15.94345,15.603274,7.467371,15.967,15.762072,6.247075
0,Illinois,Nebraska,9476.0,-0.11878967,4380.0,8597658.5,61472362.0,0.25999984,-37.259323,4.1565475,-3.2188487,1.8872043,-4.1501274,-0.98076916,-2.9707694,0.08071005,-3.2021523,-0.7660733,15.94345,17.911255,9.156518,15.967,17.934097,8.384804
0,Indiana,Nebraska,2938.0,-0.47174644,2591.0,8597658.5,30272254.0,0.3699999,-50.1323,5.7089767,-2.8160357,0.6682188,-6.278366,-0.65384626,-2.200769,0.8135109,3.372385,-0.53643256,15.94345,17.215565,7.985484,15.967,17.225742,7.8597994
1,Kansas,Nebraska,17900.0,-0.65527916,13636.5,8597658.5,13230804.5,0.6199999,8.200607,-5.301998,-2.0771122,0.0046328725,-3.6646118,0.046153545,-1.473846,0.46351993,0.5557709,-1.6484594,15.94345,16.347654,9.792556,15.967,16.398058,9.520505
0,Kentucky,Nebraska,1564.0,-2.4413557,2610.5,8597658.5,19107787.5,1.0200001,-47.177963,8.182526,5.6002684,1.1890377,-11.026993,-0.73076916,-2.96,1.0276768,5.816078,-0.37923953,15.94345,16.73179,7.355002,15.967,16.765606,7.867297
0,Massachusetts,Nebraska,1570.0,-1.588131,1202.5,8597658.5,31605861.5,0.16999988,-35.113678,11.48848,0.57526875,27.7353,-8.840324,-0.019230843,-1.6815386,0.79390186,-10.271923,0.29174578,15.94345,17.271303,7.358831,15.967,17.268852,7.092158
0,Maryland,Nebraska,2231.0,-1.0528679,1164.5,8597658.5,27837935.0,0.9,-27.244629,13.274193,-2.6330647,18.062204,-10.602825,-0.038461685,-1.1715384,0.91099286,-7.658539,0.08858897,15.94345,17.095129,7.710205,15.967,17.14191,7.060047
0,Michigan,Nebraska,3170.0,-0.8498411,2519.0,8597658.5,46563064.5,-0.4,-70.22555,5.870579,-2.8162975,23.07628,-4.3626137,-0.73076916,-3.9430766,0.29696953,2.2336922,-0.3795754,15.94345,17.671928,8.061487,15.967,17.656319,7.8316174
0,Minnesota,Nebraska,9016.0,-1.2039528,5428.5,8597658.5,25536220.5,-1.3300002,-33.080826,1.1879845,-3.3385243,4.288354,7.960251,-1.3173075,-1.2807689,0.7982688,-3.447075,-1.0898955,15.94345,17.04021,9.106756,15.967,17.055609,8.599418
1,Missouri,Nebraska,14940.0,-0.66627216,17278.0,8597658.5,27617625.0,0.65999985,-15.932312,1.1220207,4.179617,0.60508835,-5.51989,1.0442309,-2.177692,0.85735285,1.9653091,-1.1031824,15.94345,17.107931,9.611797,15.967,17.133965,9.75719
0,Montana,Nebraska,1915.0,-2.0845604,1385.0,8597658.5,4481971.5,-0.45,-50.266556,-24.103,7.98755,0.309485,-2.5640068,5.269231,-1.0846152,0.83490986,4.8018475,-0.22838818,15.94345,15.290619,7.5574727,15.967,15.315574,7.233455
0,North Carolina,Nebraska,4087.0,-2.3920584,3578.0,8597658.5,42432805.5,1.6399997,-3.8879547,20.994194,-0.34473133,5.7294707,-16.384323,0.76923084,-2.806923,0.95899785,2.930462,0.03173273,15.94345,17.472588,8.315566,15.967,17.563433,8.182559
0,North Dakota,Nebraska,1803.0,1.3934603,1247.5,8597658.5,3045557.0,-1.3500001,-28.412857,-7.414486,-2.811524,1.5089653,9.479488,0.26923084,0.27461553,0.29664016,1.2196922,-0.82648665,15.94345,14.970671,7.497207,15.967,14.929194,7.1288967
0,Nebraska,Nebraska,8397545.0,0.0,8597658.5,8597658.5,8597658.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15.94345,15.94345,15.94345,15.967,15.967,15.967
0,New Jersey,Nebraska,1408.0,1.329175,667.0,8597658.5,42488024.5,0.7299999,-23.589859,7.107525,-1.1152077,10.507204,-8.566513,-1.1153846,-2.19,-0.014180422,-10.249001,0.180247,15.94345,17.545212,7.2499256,15.967,17.564734,6.50279
0,New Mexico,Nebraska,2437.0,-0.0023708344,3562.5,8597658.5,9145135.5,1.0399997,48.535675,-20.589443,4.3782988,-0.45855328,-12.332748,0.19230795,-1.9215384,1.1618059,6.076,-0.4030488,15.94345,15.927397,7.798523,15.967,16.028732,8.178218
0,Nevada,Nebraska,3941.0,2.7998838,3459.5,8597658.5,12651003.5,0.65,24.172043,-36.696396,4.3693867,0.76504743,-10.519737,-1.3115382,-3.1769228,1.0634179,-0.49900055,0.050074257,15.94345,16.16458,8.27919,15.967,16.353247,8.148879
0,New York,Nebraska,3681.0,-0.7142296,2148.0,8597658.5,92115094.0,-0.24000016,-57.553764,8.951611,3.5107527,11.234677,-4.953228,1.25,-2.3484616,0.51786995,-7.2363853,0.16313688,15.94345,18.308846,8.210939,15.967,18.338549,7.672292
0,Ohio,Nebraska,3695.0,-0.36680698,6458.5,8597658.5,54447820.5,0.37999994,-61.373413,6.7060127,0.09799576,4.4798937,-7.764187,-0.11538458,-2.7492304,0.42637002,1.9056168,-0.27036294,15.94345,17.864815,8.214736,15.967,17.812754,8.773152
0,Oklahoma,Nebraska,4652.0,-1.6754398,5188.0,8597658.5,16839964.0,1.3399998,4.4187927,-9.433598,-1.5740819,1.356858,-8.638378,0.76923084,-1.1099997,0.98994076,3.9186153,-0.95329976,15.94345,16.519926,8.445052,15.967,16.639265,8.554104
0,Oregon,Nebraska,3144.0,-3.6694355,3063.0,8597658.5,17670852.0,0.8299999,-88.133514,-18.614697,9.908603,2.8685932,-21.012547,5.269231,-3.6446152,0.83126086,1.7466927,0.26171285,15.94345,16.59493,8.053251,15.967,16.687428,8.02715
0,Pennsylvania,Nebraska,2567.0,-0.16623878,3051.5,8597658.5,59236899.0,0.2699999,-51.141388,7.804043,7.3588505,1.2414829,-8.197788,-0.73076916,-2.013846,0.30772018,-0.83392334,0.061344106,15.94345,17.932892,7.850493,15.967,17.897055,8.023389
0,Rhode Island,Nebraska,276.0,0.10489941,65.0,8597658.5,5039136.5,0.5699999,-7.827957,12.774193,-0.92473125,32.80387,-9.730324,-1.7307692,-2.9323077,0.49720013,-1.7678452,0.2913157,15.94345,15.440188,5.620401,15.967,15.432745,4.1743875
0,South Carolina,Nebraska,1884.0,-1.3112555,1736.0,8597658.5,20343533.0,2.0399997,1.1502991,18.795929,-3.9247313,3.86061,-18.085976,-0.038461685,-3.3546152,1.1813009,5.5544624,0.01893551,15.94345,16.761093,7.5411525,15.967,16.828274,7.4593387
1,South Dakota,Nebraska,12106.0,2.7999125,13470.0,8597658.5,3766059.0,-0.62000006,-14.797653,-7.4227753,-0.97018576,1.0872043,4.877857,1.2692308,0.039230824,0.40094984,0.95653915,-1.5414596,15.94345,15.130029,9.401457,15.967,15.14154,9.508221
0,Tennessee,Nebraska,3167.0,2.7998838,3014.0,8597658.5,28246650.5,1.3399998,-45.09111,8.774193,4.8647423,1.9181868,-13.562958,-1.3461537,-2.5907693,1.0326229,3.3013859,-0.3580861,15.94345,17.117764,8.06054,15.967,17.156485,8.0110235
0,Texas,Nebraska,21727.0,2.7999325,20596.5,8597658.5,114306508.0,2.22,6.7625885,-12.174625,-2.5349674,2.132375,-15.340717,-0.98076916,-2.2369227,-0.095130086,1.1511536,-0.34526312,15.94345,18.376646,9.986311,15.967,18.554394,9.932877
0,Utah,Nebraska,2493.0,-1.42169,2699.0,8597658.5,12906366.0,0.25,-25.379684,-34.77753,8.3511305,3.7128365,-5.6661873,0.25,-1.2476921,1.0997978,5.5749226,-0.26492006,15.94345,16.103764,7.821242,15.967,16.373232,7.9006367
0,Virginia,Nebraska,5056.0,-1.6761227,4035.0,8597658.5,37187363.0,1.1099999,-23.408844,15.656548,1.9576216,5.8893123,-13.227089,1.0384617,-0.53769207,1.0210338,-4.03323,0.06356155,15.94345,17.375614,8.528331,15.967,17.43148,8.302762
0,Washington,Nebraska,5649.0,2.7998953,4854.5,8597658.5,31397021.5,0.7299999,-114.340775,-16.123241,8.741935,8.497973,-18.272377,-1.2307692,-2.959231,0.79684085,-3.0790749,0.24101394,15.94345,17.18753,8.639234,15.967,17.262224,8.487661
0,Wisconsin,Nebraska,3874.0,-2.1440802,2540.0,8597658.5,27218996.5,-0.85,-42.286285,6.246414,-0.96639776,11.781788,1.9527321,0.26923084,-1.7984614,-0.056760192,0.63438416,-0.7790377,15.94345,17.140762,8.262043,15.967,17.119425,7.8399196
1,Wyoming,Nebraska,6323.0,2.7998781,6215.5,8597658.5,2558174.5,-0.45,-5.045349,-22.92146,8.901355,0.016044881,-4.494671,1.2692308,-0.773077,1.1668539,-4.09346,-0.6720405,15.94345,14.700418,8.751949,15.967,14.754805,8.734801
0,Alaska,New Hampshire,712.0,-2.861023e-05,0.0,6311291.0,3412840.0,-1.85,,,,,,0.0,-2.7338457,0.6338701,1.5790787,1.1895396,15.679745,14.886611,6.568078,15.657851,15.043056,
0,Alabama,New Hampshire,916.0,-3.7331858,893.0,6311291.0,21053174.0,2.54,4.4552307,-1.9208908,-6.2537317,-2.6287613,-14.50209,-4.0,-1.370769,1.4036402,9.740768,0.08202028,15.679745,16.809717,6.8200164,15.657851,16.862562,6.7945867
0,Arizona,New Hampshire,4961.0,-2.2186413,3811.0,6311291.0,29888260.5,2.2499998,110.899994,-43.366665,-3.3999996,-4.7376666,-10.506668,-5.4923077,-1.8315382,1.0843662,7.9677696,0.8215105,15.679745,16.969017,8.509362,15.657851,17.212976,8.245646
0,California,New Hampshire,12104.0,-1.689455,5411.5,6311291.0,176427792.0,2.51,36.913788,-26.772411,1.8448277,2.5308967,-21.75793,-6.8461537,-3.0438461,1.1457292,0.75715256,0.9490149,15.679745,18.850908,9.401291,15.657851,18.988422,8.596282
0,Colorado,New Hampshire,4457.0,-2.985942,2462.0,6311291.0,23623452.5,0.46999988,69.34126,-37.38571,-1.2698412,-4.597508,-4.631111,-2.923077,-1.2561536,1.1408932,0.46338654,0.5659076,15.679745,16.867243,8.402231,15.657851,16.97775,7.808729
0,Connecticut,New Hampshire,7520.0,-2.1681318,7717.5,6311291.0,17210192.5,0.73999995,24.25,-4.4749985,-1.25,6.5515,-3.994999,-6.0,-1.1123075,0.22150981,-9.917461,-2.000549,15.679745,16.647629,8.925322,15.657851,16.661013,8.951245
0,Delaware,New Hampshire,579.0,-3.775239,903.0,6311291.0,4203307.5,1.4999998,18.5,-0.099998474,-13.666667,15.449,-6.5533333,0.0,-0.52,1.3014082,2.876152,-1.085659,15.679745,15.200909,6.3613024,15.657851,15.251382,6.8057227
0,Florida,New Hampshire,31953.0,-3.71933e-05,18807.5,6311291.0,85690231.0,3.8300002,60.141785,5.2731323,-14.5074625,9.245716,-25.372238,-6.0,-1.7876921,0.84775126,4.5263863,0.18268085,15.679745,18.20688,10.372022,15.657851,18.266249,9.842011
0,Georgia,New Hampshire,4020.0,-4.558531,2130.0,6311291.0,44226688.0,2.6699998,28.122635,3.0257874,-9.63522,-2.824522,-16.014969,-4.0,-1.6930766,0.95317715,6.91877,-0.048706926,15.679745,17.45527,8.299037,15.657851,17.60484,7.6638775
0,Hawaii,New Hampshire,998.0,-5.3670635,504.0,6311291.0,6231444.0,4.63,,,,,,-4.0,-0.16923046,1.4947952,3.7827682,1.6187512,15.679745,15.610348,6.905753,15.657851,15.645119,6.222576
0,Iowa,New Hampshire,622.0,-4.7043447,395.0,6311291.0,14251249.0,0.06000004,16.671722,-10.241413,-8.565657,-4.26999,5.910305,-5.230769,-0.12692308,0.45158052,6.240616,0.09636465,15.679745,16.471252,6.43294,15.657851,16.472355,5.9788857
0,Idaho,New Hampshire,532.0,-4.318218,324.5,6311291.0,7004555.5,0.42999992,-32.36364,-47.054543,-0.090909004,-3.835318,-3.6972733,-5.5384617,-1.0961537,0.95840514,10.09577,0.77254134,15.679745,15.603274,6.2766433,15.657851,15.762072,5.7822857
0,Illinois,New Hampshire,2658.0,-2.9187193,2697.0,6311291.0,61472362.0,0.7199999,1.068634,-10.717644,-11.294117,-2.4876666,-0.3798027,-6.25,-2.44,0.08561039,1.3230782,-0.1318865,15.679745,17.911255,7.8853292,15.657851,17.934097,7.899895
0,Indiana,New Hampshire,1310.0,-3.271676,624.0,6311291.0,30272254.0,0.8299999,-11.804344,-9.165215,-10.891304,-3.7066522,-2.5080414,-5.923077,-1.6699996,0.81841123,7.8976154,-0.23278676,15.679745,17.215565,7.1777825,15.657851,17.225742,6.4361506
0,Kentucky,New Hampshire,1176.0,-5.2412853,981.0,6311291.0,19107787.5,1.4800001,-8.850006,-6.6916656,-2.4750004,-3.1858332,-7.256668,-6.0,-2.4292307,1.0325772,10.341309,-0.20741,15.679745,16.73179,7.0698743,15.657851,16.765606,6.8885727
1,Massachusetts,New Hampshire,74483.0,-4.3880606,55408.0,6311291.0,31605861.5,0.62999994,3.2142792,-3.3857117,-7.5,23.360428,-5.0699997,-5.2884617,-1.1507692,0.7988022,-5.7466927,-2.7948039,15.679745,17.271303,11.218327,15.657851,17.268852,10.92248
0,Maryland,New Hampshire,3279.0,-3.8527975,3544.0,6311291.0,27837935.0,1.36,11.083328,-1.5999985,-10.708334,13.687333,-6.8325005,-5.3076925,-0.640769,0.9158932,-3.1333084,-0.93518364,15.679745,17.095129,8.095294,15.657851,17.14191,8.173012
1,Maine,New Hampshire,26468.0,-3.9429893,23895.0,6311291.0,6184257.0,-0.43000013,18.75,4.5250015,-4.0625,13.57025,-0.9762497,-5.076923,-1.1076922,0.63278043,6.933155,-2.1447637,15.679745,15.665569,10.183692,15.657851,15.637517,10.081425
0,Michigan,New Hampshire,1956.0,-3.6497707,1193.5,6311291.0,46563064.5,0.06000004,-31.89759,-9.0036125,-10.891566,18.70141,-0.592289,-6.0,-3.4123073,0.30186987,6.7589226,-0.43835318,15.679745,17.671928,7.5786567,15.657851,17.656319,7.0846453
0,Minnesota,New Hampshire,1216.0,-4.0038824,352.0,6311291.0,25536220.5,-0.87000006,5.2471313,-13.686207,-11.413794,-0.086517245,11.730576,-6.5865383,-0.7499995,0.80316913,1.0781555,0.09905599,15.679745,17.04021,7.103322,15.657851,17.055609,5.8636312
0,Missouri,New Hampshire,1350.0,-3.4662018,457.0,6311291.0,27617625.0,1.1199999,22.395645,-13.752171,-3.8956518,-3.7697825,-1.7495651,-4.225,-1.6469226,0.8622532,6.4905396,0.124047555,15.679745,17.107931,7.20786,15.657851,17.133965,6.1246834
0,Montana,New Hampshire,811.0,-4.88449,0.0,6311291.0,4481971.5,0.010000038,-11.938599,-38.977192,-0.08771896,-4.065386,1.2063179,0.0,-0.5538459,0.8398102,9.327078,0.6665102,15.679745,15.290619,6.698268,15.657851,15.315574,
0,North Carolina,New Hampshire,8193.0,-5.191988,9789.5,6311291.0,42432805.5,2.1,34.440002,6.1200027,-8.42,1.3546,-12.613998,-4.5,-2.2761536,0.9638982,7.4556923,-0.3802049,15.679745,17.472588,9.011035,15.657851,17.563433,9.189066
0,New Hampshire,New Hampshire,6450996.0,0.0,6311291.0,6311291.0,6311291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15.679745,15.679745,15.679745,15.657851,15.657851,15.657851
0,New Jersey,New Hampshire,3873.0,-1.4707546,3349.5,6311291.0,42488024.5,1.1899999,14.738098,-7.7666664,-9.190476,6.1323333,-4.7961884,-6.3846154,-1.6592307,-0.009280086,-5.72377,-1.4165183,15.679745,17.545212,8.261785,15.657851,17.564734,8.116567
0,New Mexico,New Hampshire,1058.0,-2.8023005,594.5,6311291.0,9145135.5,1.4999998,86.86363,-35.463634,-3.69697,-4.833424,-8.562424,-5.076923,-1.390769,1.1667062,10.601231,0.6701763,15.679745,15.927397,6.9641356,15.657851,16.028732,6.3877206
0,Nevada,New Hampshire,1682.0,-4.5776367e-05,1126.0,6311291.0,12651003.5,1.11,62.5,-51.570587,-3.705882,-3.6098235,-6.7494125,-6.580769,-2.6461535,1.0683181,4.02623,0.86638284,15.679745,16.16458,7.4277387,15.657851,16.353247,7.026427
0,New York,New Hampshire,13600.0,-3.5141592,9293.0,6311291.0,92115094.0,0.21999988,-19.225807,-5.9225807,-4.564516,6.8598065,-1.1829033,-4.019231,-1.8176923,0.5227703,-2.711155,-1.6196444,15.679745,18.308846,9.517825,15.657851,18.338549,9.137016
0,Ohio,New Hampshire,2973.0,-3.1667366,3272.0,6311291.0,54447820.5,0.84,-23.045456,-8.168179,-7.977273,0.10502273,-3.9938622,-5.3846154,-2.218461,0.43127036,6.430847,-0.49018276,15.679745,17.864815,7.997327,15.657851,17.812754,8.093157
0,Oregon,New Hampshire,1611.0,-6.469365,1720.5,6311291.0,17670852.0,1.29,-49.805557,-33.488888,1.833334,-1.5062778,-17.242222,0.0,-3.1138458,0.8361612,6.271923,0.9202308,15.679745,16.59493,7.38461,15.657851,16.687428,7.4503703
0,Pennsylvania,New Hampshire,5800.0,-2.9661684,3474.0,6311291.0,59236899.0,0.7299999,-12.813431,-7.0701485,-0.71641827,-3.133388,-4.4274635,-6.0,-1.4830766,0.31262052,3.691307,-1.0742522,15.679745,17.932892,8.665613,15.657851,17.897055,8.153062
0,Rhode Island,New Hampshire,3781.0,-2.6950302,2041.5,6311291.0,5039136.5,1.03,30.5,-2.0999985,-9.0,28.429,-5.959999,-7.0,-2.4015384,0.50210047,2.7573853,-2.335931,15.679745,15.440188,8.237743,15.657851,15.432745,7.62144
0,South Carolina,New Hampshire,3942.0,-4.111185,3906.0,6311291.0,20343533.0,2.4999998,39.478256,3.9217377,-12.0,-0.5142609,-14.315651,-5.3076925,-2.8238459,1.1862011,10.079693,-0.2063049,15.679745,16.761093,8.279444,15.657851,16.828274,8.270269
0,Tennessee,New Hampshire,2321.0,-4.5776367e-05,1799.0,6311291.0,28246650.5,1.7999998,-6.763153,-6.0999985,-3.2105265,-2.456684,-9.792633,-6.6153846,-2.06,1.0375233,7.8266163,-0.05992317,15.679745,17.117764,7.7497535,15.657851,17.156485,7.494986
0,Texas,New Hampshire,6412.0,2.861023e-06,6449.0,6311291.0,114306508.0,2.68,45.090546,-27.048817,-10.610236,-2.242496,-11.570393,-6.25,-1.7061534,-0.09022975,5.676384,0.5022497,15.679745,18.376646,8.765926,15.657851,18.554394,8.771681
0,Utah,New Hampshire,1212.0,-4.2216196,1385.5,6311291.0,12906366.0,0.71000004,12.948273,-49.651722,0.27586174,-0.6620345,-1.8958626,-5.019231,-0.71692276,1.1046982,10.100153,0.7317167,15.679745,16.103764,7.100027,15.657851,16.373232,7.233816
0,Virginia,New Hampshire,7256.0,-4.4760523,4946.0,6311291.0,37187363.0,1.5699999,14.919113,0.78235626,-6.117647,1.5144411,-9.456764,-4.230769,-0.006922722,1.0259342,0.49200058,-0.69800407,15.679745,17.375614,8.889584,15.657851,17.43148,8.506334
1,Vermont,New Hampshire,16960.0,-2.5066862,14224.0,6311291.0,2969627.5,-0.17000008,-12.071426,-5.0999985,1.0,1.7082857,2.601429,-5.6153846,-0.099999905,0.11730015,4.919998,-2.3650827,15.679745,14.960684,9.738613,15.657851,14.903947,9.562686
0,Washington,New Hampshire,2843.0,-3.4332275e-05,1459.0,6311291.0,31397021.5,1.1899999,-76.01282,-30.997433,0.66666603,4.1231027,-14.502052,-6.5,-2.4284616,0.8017412,1.4461555,0.88429797,15.679745,17.18753,7.9526153,15.657851,17.262224,7.2855067
